EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
529,37,Research & Development,Research Scientist,0,0.005353639724444532,Normal,10, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
530,31,Research & Development,Laboratory Technician,1,0.014660754423783406,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
531,39,Research & Development,Manager,0,0.010324943772846491,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
532,56,Sales,Sales Executive,0,0.052274491361316996,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
533,30,Sales,Sales Executive,1,0.026174646071352135,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
534,41,Sales,Sales Executive,0,0.00674949155579893,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
536,28,Research & Development,Laboratory Technician,1,0.026036175039882762,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
538,25,Research & Development,Laboratory Technician,1,0.6427652136716645,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
543,52,Research & Development,Manufacturing Director,0,0.016428803565585726,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
544,45,Research & Development,Research Scientist,1,0.00740609796863323,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
546,52,Research & Development,Manager,0,0.004225290901944839,Normal,4, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être
547,42,Research & Development,Research Scientist,1,0.047314333891276816,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
548,30,Research & Development,Manufacturing Director,1,0.007097306077684711,Normal,3, Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
549,60,Research & Development,Manager,0,0.015632345223047742,Normal,15, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
550,46,Research & Development,Manufacturing Director,0,0.013006572944571825,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
551,42,Research & Development,Healthcare Representative,1,0.010949887045447198,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
554,24,Sales,Sales Representative,1,0.9400561603198233,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
555,34,Sales,Sales Representative,1,0.7976855681432181,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
556,38,Research & Development,Laboratory Technician,1,0.10002273246610821,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
558,40,Sales,Manager,0,0.0035886060091170646,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
560,26,Research & Development,Research Scientist,1,0.008218917069014451,Normal,10, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
562,30,Research & Development,Laboratory Technician,1,0.013107129624449446,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
564,29,Research & Development,Research Director,1,0.014480551055963133,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
565,29,Research & Development,Research Scientist,1,0.7642571438888894,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
566,19,Human Resources,Human Resources,1,0.906647851909363,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
567,30,Sales,Sales Executive,0,0.09244809575570313,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
568,57,Sales,Manager,1,0.009207470638503017,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
569,50,Research & Development,Manager,0,0.010820890627848403,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
571,30,Research & Development,Laboratory Technician,0,0.01013560710095498,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
573,60,Sales,Sales Executive,0,0.05470956491602816,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
